time elapsed,date,time,magnitude,x,y,z,field control set point,input state
102.5,05/22/2025,14:56:31.218000,7.06624151e-05,8.3952914e-06,-8.46352415e-06,-6.96495854e-05,9.91e+37,0
102.6,05/22/2025,14:56:31.318000,7.06053579e-05,8.25668435e-06,-8.52339858e-06,-6.96009728e-05,9.91e+37,0
102.7,05/22/2025,14:56:31.418000,7.0710865e-05,8.37495522e-06,-8.52540328e-06,-6.96936443e-05,9.91e+37,0
102.8,05/22/2025,14:56:31.518000,7.06297772e-05,8.30751511e-06,-8.56988974e-06,-6.961399e-05,9.91e+37,0
102.9,05/22/2025,14:56:31.618000,7.07375488e-05,8.34033262e-06,-8.5445186e-06,-6.97225277e-05,9.91e+37,0
103.0,05/22/2025,14:56:31.718000,7.05749062e-05,8.40660376e-06,-8.49108826e-06,-6.95560768e-05,9.91e+37,0
103.1,05/22/2025,14:56:31.818000,7.07176148e-05,8.36753729e-06,-8.49850266e-06,-6.97046686e-05,9.91e+37,0
103.2,05/22/2025,14:56:31.918000,7.06728908e-05,8.41676175e-06,-8.45741923e-06,-6.9658364e-05,9.91e+37,0
103.3,05/22/2025,14:56:32.018000,7.05434638e-05,8.36511267e-06,-8.48316793e-06,-6.95301448e-05,9.91e+37,0
103.4,05/22/2025,14:56:32.118000,7.06215802e-05,8.34590863e-06,-8.55052693e-06,-6.96034618e-05,9.91e+37,0
103.5,05/22/2025,14:56:32.218000,7.06297931e-05,8.25801164e-06,-8.63967777e-06,-6.96112698e-05,9.91e+37,0
103.6,05/22/2025,14:56:32.318000,7.05693711e-05,8.37422435e-06,-8.65258604e-06,-6.95344609e-05,9.91e+37,0
103.7,05/22/2025,14:56:32.418000,7.06572161e-05,8.36486284e-06,-8.45976731e-06,-6.96484285e-05,9.91e+37,0
103.8,05/22/2025,14:56:32.518000,7.05937728e-05,8.41224564e-06,-8.55810958e-06,-6.95663255e-05,9.91e+37,0
103.9,05/22/2025,14:56:32.618000,7.06378778e-05,8.34576498e-06,-8.4690337e-06,-6.96299753e-05,9.91e+37,0
104.0,05/22/2025,14:56:32.718000,7.06614166e-05,8.13461645e-06,-8.5732198e-06,-6.96660872e-05,9.91e+37,0
104.1,05/22/2025,14:56:32.818000,7.07022586e-05,8.10234254e-06,-8.56715229e-06,-6.97120171e-05,9.91e+37,0
104.2,05/22/2025,14:56:32.918000,7.06327703e-05,8.30676208e-06,-8.58460766e-06,-6.96153033e-05,9.91e+37,0
104.3,05/22/2025,14:56:33.018000,7.06703809e-05,8.35364181e-06,-8.46259234e-06,-6.96627873e-05,9.91e+37,0
104.4,05/22/2025,14:56:33.118000,7.06889031e-05,8.3123105e-06,-8.53516631e-06,-6.96776682e-05,9.91e+37,0
104.5,05/22/2025,14:56:33.218000,7.05814709e-05,8.30822752e-06,-8.65451151e-06,-6.95544162e-05,9.91e+37,0
104.6,05/22/2025,14:56:33.318000,7.06413057e-05,8.30590287e-06,-8.56929409e-06,-6.96259524e-05,9.91e+37,0
104.7,05/22/2025,14:56:33.418000,7.05600422e-05,8.29287127e-06,-8.46995347e-06,-6.95572263e-05,9.91e+37,0
104.8,05/22/2025,14:56:33.518000,7.06324144e-05,8.3666482e-06,-8.57441356e-06,-6.96090266e-05,9.91e+37,0
104.9,05/22/2025,14:56:33.618000,7.06157526e-05,8.25882423e-06,-8.56968213e-06,-6.96055808e-05,9.91e+37,0
105.0,05/22/2025,14:56:33.718000,7.07612525e-05,8.33825346e-06,-8.634523e-06,-6.97357398e-05,9.91e+37,0
105.1,05/22/2025,14:56:33.818000,7.07555683e-05,8.32714572e-06,-8.43571521e-06,-6.97556291e-05,9.91e+37,0
105.2,05/22/2025,14:56:33.918000,7.05740124e-05,8.30097527e-06,-8.57966904e-06,-6.95569861e-05,9.91e+37,0
105.3,05/22/2025,14:56:34.018000,7.06675467e-05,8.18637973e-06,-8.51480498e-06,-6.96734056e-05,9.91e+37,0
105.4,05/22/2025,14:56:34.118000,7.05580817e-05,8.30219237e-06,-8.53750543e-06,-6.95458662e-05,9.91e+37,0
105.5,05/22/2025,14:56:34.218000,7.06935752e-05,8.24354571e-06,-8.47142731e-06,-6.96983533e-05,9.91e+37,0
105.6,05/22/2025,14:56:34.318000,7.06547783e-05,8.2151308e-06,-8.53177162e-06,-6.9654994e-05,9.91e+37,0
105.7,05/22/2025,14:56:34.418000,7.07123554e-05,8.30557056e-06,-8.53422187e-06,-6.97023799e-05,9.91e+37,0
105.8,05/22/2025,14:56:34.518000,7.07484476e-05,8.2888323e-06,-8.51961613e-06,-6.97427719e-05,9.91e+37,0
105.9,05/22/2025,14:56:34.618000,7.06675878e-05,8.18657541e-06,-8.59944357e-06,-6.96630283e-05,9.91e+37,0
106.0,05/22/2025,14:56:34.718000,7.0544106e-05,8.37532385e-06,-8.44117696e-06,-6.95346775e-05,9.91e+37,0
106.1,05/22/2025,14:56:34.818000,7.06772807e-05,8.26057128e-06,-8.45658162e-06,-6.96816131e-05,9.91e+37,0
106.2,05/22/2025,14:56:34.918000,7.06532202e-05,8.29790291e-06,-8.56836047e-06,-6.96391092e-05,9.91e+37,0
106.3,05/22/2025,14:56:35.018000,7.06523986e-05,8.2975219e-06,-8.50271336e-06,-6.96463669e-05,9.91e+37,0
106.4,05/22/2025,14:56:35.118000,7.06079336e-05,8.30952201e-06,-8.54844275e-06,-6.95942257e-05,9.91e+37,0
106.5,05/22/2025,14:56:35.218000,7.05329256e-05,8.24647695e-06,-8.56931176e-06,-6.95230617e-05,9.91e+37,0
106.6,05/22/2025,14:56:35.318000,7.06514507e-05,8.44857237e-06,-8.41115422e-06,-6.9638363e-05,9.91e+37,0
106.7,05/22/2025,14:56:35.418000,7.04927716e-05,8.37168377e-06,-8.52971091e-06,-6.94722232e-05,9.91e+37,0
106.8,05/22/2025,14:56:35.518000,7.0513627e-05,8.27405317e-06,-8.47638222e-06,-6.95116003e-05,9.91e+37,0
106.9,05/22/2025,14:56:35.618000,7.06578736e-05,8.351996e-06,-8.56149347e-06,-6.96382086e-05,9.91e+37,0
107.0,05/22/2025,14:56:35.718000,7.05975523e-05,8.32204414e-06,-8.57810223e-06,-6.95785465e-05,9.91e+37,0
107.1,05/22/2025,14:56:35.818000,7.06865405e-05,8.35024946e-06,-8.48459973e-06,-6.96769109e-05,9.91e+37,0
107.2,05/22/2025,14:56:35.918000,7.0689736e-05,8.23074461e-06,-8.53944531e-06,-6.96876711e-05,9.91e+37,0
107.3,05/22/2025,14:56:36.018000,7.06302916e-05,8.40411796e-06,-8.59511092e-06,-6.95998058e-05,9.91e+37,0
107.4,05/22/2025,14:56:36.118000,7.07178013e-05,8.44516307e-06,-8.52068235e-06,-6.96927874e-05,9.91e+37,0
107.5,05/22/2025,14:56:36.218000,7.0723926e-05,8.21598347e-06,-8.55899956e-06,-6.97216957e-05,9.91e+37,0
107.6,05/22/2025,14:56:36.318000,7.07601382e-05,8.30672375e-06,-8.58521059e-06,-6.97444597e-05,9.91e+37,0
107.7,05/22/2025,14:56:36.418000,7.06426776e-05,8.28831666e-06,-8.55172131e-06,-6.96316004e-05,9.91e+37,0
107.8,05/22/2025,14:56:36.518000,7.06524621e-05,8.30502596e-06,-8.47602641e-06,-6.96487898e-05,9.91e+37,0
107.9,05/22/2025,14:56:36.618000,7.06147266e-05,8.14291792e-06,-8.53392295e-06,-6.96225873e-05,9.91e+37,0
108.0,05/22/2025,14:56:36.718000,7.07004049e-05,8.33106219e-06,-8.56369288e-06,-6.96835979e-05,9.91e+37,0
108.1,05/22/2025,14:56:36.818000,7.05762697e-05,8.33113288e-06,-8.53199739e-06,-6.95615346e-05,9.91e+37,0
108.2,05/22/2025,14:56:36.918000,7.07405556e-05,8.31759716e-06,-8.56340231e-06,-6.97259774e-05,9.91e+37,0
108.3,05/22/2025,14:56:37.018000,7.0638012e-05,8.41877405e-06,-8.55885484e-06,-6.96103367e-05,9.91e+37,0
108.4,05/22/2025,14:56:37.118000,7.06006434e-05,8.2835692e-06,-8.45774851e-06,-6.96010045e-05,9.91e+37,0
108.5,05/22/2025,14:56:37.218000,7.06965763e-05,8.33894849e-06,-8.54122028e-06,-6.96815283e-05,9.91e+37,0
108.6,05/22/2025,14:56:37.318000,7.06998212e-05,8.24094773e-06,-8.5686938e-06,-6.96931057e-05,9.91e+37,0
108.7,05/22/2025,14:56:37.418000,7.06264072e-05,8.25123831e-06,-8.45629886e-06,-6.9631153e-05,9.91e+37,0
108.8,05/22/2025,14:56:37.518000,7.0773329e-05,8.33453808e-06,-8.50827683e-06,-6.97639506e-05,9.91e+37,0
108.9,05/22/2025,14:56:37.618000,7.06177948e-05,8.38982908e-06,-8.55102941e-06,-6.95942786e-05,9.91e+37,0
109.0,05/22/2025,14:56:37.718000,7.06152521e-05,8.22462674e-06,-8.52674413e-06,-6.96143949e-05,9.91e+37,0
109.1,05/22/2025,14:56:37.818000,7.06361892e-05,8.28224061e-06,-8.61791594e-06,-6.96175785e-05,9.91e+37,0
109.2,05/22/2025,14:56:37.918000,7.05139625e-05,8.38375994e-06,-8.41692223e-06,-6.95060205e-05,9.91e+37,0
109.3,05/22/2025,14:56:38.018000,7.05958314e-05,8.32629938e-06,-8.61334683e-06,-6.95719369e-05,9.91e+37,0
109.4,05/22/2025,14:56:38.118000,7.06420061e-05,8.34040683e-06,-8.43732348e-06,-6.96386546e-05,9.91e+37,0
109.5,05/22/2025,14:56:38.218000,7.06075143e-05,8.20421913e-06,-8.49874769e-06,-6.96123778e-05,9.91e+37,0
109.6,05/22/2025,14:56:38.318000,7.07600446e-05,8.28467595e-06,-8.62946105e-06,-6.9741526e-05,9.91e+37,0
109.7,05/22/2025,14:56:38.418000,7.05865026e-05,8.25366221e-06,-8.49184628e-06,-6.95860615e-05,9.91e+37,0
109.8,05/22/2025,14:56:38.518000,7.06436622e-05,8.38084214e-06,-8.4602409e-06,-6.96326994e-05,9.91e+37,0
109.9,05/22/2025,14:56:38.618000,7.05896577e-05,8.28194826e-06,-8.46691825e-06,-6.95889388e-05,9.91e+37,0
110.0,05/22/2025,14:56:38.718000,7.06172297e-05,8.3117978e-06,-8.54330717e-06,-6.9604016e-05,9.91e+37,0
110.1,05/22/2025,14:56:38.818000,7.07318022e-05,8.33873868e-06,-8.53556941e-06,-6.97179843e-05,9.91e+37,0
110.2,05/22/2025,14:56:38.918000,7.07263598e-05,8.30784318e-06,-8.53271884e-06,-6.97165004e-05,9.91e+37,0
110.3,05/22/2025,14:56:39.018000,7.06210392e-05,8.28611324e-06,-8.56645852e-06,-6.96080979e-05,9.91e+37,0
110.4,05/22/2025,14:56:39.118000,7.05594961e-05,8.21363529e-06,-8.60551645e-06,-6.95494341e-05,9.91e+37,0
110.5,05/22/2025,14:56:39.218000,7.0581985e-05,8.34721621e-06,-8.52837126e-06,-6.95658499e-05,9.91e+37,0
110.6,05/22/2025,14:56:39.318000,7.0721964e-05,8.26319116e-06,-8.59096208e-06,-6.97101946e-05,9.91e+37,0
110.7,05/22/2025,14:56:39.418000,7.07172303e-05,8.4046315e-06,-8.63273532e-06,-6.96833173e-05,9.91e+37,0
110.8,05/22/2025,14:56:39.518000,7.06633434e-05,8.43089247e-06,-8.4068744e-06,-6.96530876e-05,9.91e+37,0
110.9,05/22/2025,14:56:39.618000,7.05803846e-05,8.41084354e-06,-8.49993413e-06,-6.95600425e-05,9.91e+37,0
111.0,05/22/2025,14:56:39.718000,7.0713047e-05,8.26198205e-06,-8.44645434e-06,-6.97189506e-05,9.91e+37,0
111.1,05/22/2025,14:56:39.818000,7.06549814e-05,8.31611595e-06,-8.50740138e-06,-6.96461969e-05,9.91e+37,0
111.2,05/22/2025,14:56:39.918000,7.0700338e-05,8.3378156e-06,-8.55177918e-06,-6.96841854e-05,9.91e+37,0
111.3,05/22/2025,14:56:40.018000,7.05786511e-05,8.26297984e-06,-8.50347121e-06,-6.95755713e-05,9.91e+37,0
111.4,05/22/2025,14:56:40.118000,7.0607106e-05,8.241643e-06,-8.58737864e-06,-6.95966642e-05,9.91e+37,0
111.5,05/22/2025,14:56:40.218000,7.05813839e-05,8.31847086e-06,-8.42917358e-06,-6.95807719e-05,9.91e+37,0
111.6,05/22/2025,14:56:40.318000,7.05891459e-05,8.31311655e-06,-8.6434636e-06,-6.95629941e-05,9.91e+37,0
111.7,05/22/2025,14:56:40.418000,7.07040014e-05,8.28244068e-06,-8.49912977e-06,-6.97009454e-05,9.91e+37,0
111.8,05/22/2025,14:56:40.518000,7.06589792e-05,8.25366285e-06,-8.49364604e-06,-6.96593595e-05,9.91e+37,0
111.9,05/22/2025,14:56:40.618000,7.06845053e-05,8.22387504e-06,-8.53765246e-06,-6.96833959e-05,9.91e+37,0
112.0,05/22/2025,14:56:40.718000,7.06853502e-05,8.30536274e-06,-8.53905809e-06,-6.96744155e-05,9.91e+37,0
112.1,05/22/2025,14:56:40.818000,7.05978181e-05,8.34556523e-06,-8.54760172e-06,-6.95797525e-05,9.91e+37,0
112.2,05/22/2025,14:56:40.918000,7.06499024e-05,8.34189038e-06,-8.55753703e-06,-6.96318184e-05,9.91e+37,0
112.3,05/22/2025,14:56:41.018000,7.05048159e-05,8.38091569e-06,-8.49388826e-06,-6.94877197e-05,9.91e+37,0
112.4,05/22/2025,14:56:41.118000,7.06641798e-05,8.40019103e-06,-8.57598622e-06,-6.96370272e-05,9.91e+37,0
112.5,05/22/2025,14:56:41.218000,7.05979323e-05,8.30195774e-06,-8.46888445e-06,-6.95947091e-05,9.91e+37,0
112.6,05/22/2025,14:56:41.318000,7.06128493e-05,8.40911362e-06,-8.46585716e-06,-6.95973459e-05,9.91e+37,0
112.7,05/22/2025,14:56:41.418000,7.06824326e-05,8.25774258e-06,-8.59278658e-06,-6.96705102e-05,9.91e+37,0
112.8,05/22/2025,14:56:41.518000,7.06281981e-05,8.30863321e-06,-8.49998212e-06,-6.96208251e-05,9.91e+37,0
112.9,05/22/2025,14:56:41.618000,7.06243162e-05,8.32527485e-06,-8.61226522e-06,-6.96010971e-05,9.91e+37,0
113.0,05/22/2025,14:56:41.718000,7.05819906e-05,8.34538988e-06,-8.56383156e-06,-6.95617183e-05,9.91e+37,0
113.1,05/22/2025,14:56:41.818000,7.06382241e-05,8.28759849e-06,-8.58060999e-06,-6.96236134e-05,9.91e+37,0
113.2,05/22/2025,14:56:41.918000,7.0708766e-05,8.29747478e-06,-8.52667488e-06,-6.97006264e-05,9.91e+37,0
113.3,05/22/2025,14:56:42.018000,7.05699605e-05,8.36062007e-06,-8.50425584e-06,-6.95549926e-05,9.91e+37,0
113.4,05/22/2025,14:56:42.118000,7.06481202e-05,8.29127791e-06,-8.59647557e-06,-6.96312588e-05,9.91e+37,0
113.5,05/22/2025,14:56:42.218000,7.05990367e-05,8.36202366e-06,-8.53165859e-06,-6.95809697e-05,9.91e+37,0
113.6,05/22/2025,14:56:42.318000,7.0680746e-05,8.40133803e-06,-8.48279068e-06,-6.96651106e-05,9.91e+37,0
113.7,05/22/2025,14:56:42.418000,7.06892115e-05,8.37287403e-06,-8.52936842e-06,-6.96714395e-05,9.91e+37,0
113.8,05/22/2025,14:56:42.518000,7.06049049e-05,8.17167325e-06,-8.60571843e-06,-6.96004164e-05,9.91e+37,0
113.9,05/22/2025,14:56:42.618000,7.06050014e-05,8.38659774e-06,-8.59212904e-06,-6.95766234e-05,9.91e+37,0
114.0,05/22/2025,14:56:42.718000,7.07524798e-05,8.23139392e-06,-8.4967594e-06,-6.97564522e-05,9.91e+37,0
114.1,05/22/2025,14:56:42.818000,7.06625955e-05,8.28735567e-06,-8.53729056e-06,-6.9653692e-05,9.91e+37,0
114.2,05/22/2025,14:56:42.918000,7.05573073e-05,8.27898409e-06,-8.44413727e-06,-6.95592451e-05,9.91e+37,0
114.3,05/22/2025,14:56:43.018000,7.06967915e-05,8.38267396e-06,-8.58040504e-06,-6.96716855e-05,9.91e+37,0
114.4,05/22/2025,14:56:43.118000,7.06601918e-05,8.37556654e-06,-8.52328132e-06,-6.96424171e-05,9.91e+37,0
114.5,05/22/2025,14:56:43.218000,7.06689669e-05,8.42176133e-06,-8.50380321e-06,-6.9648131e-05,9.91e+37,0
114.6,05/22/2025,14:56:43.318000,7.06007548e-05,8.36486178e-06,-8.44044681e-06,-6.95934949e-05,9.91e+37,0
114.7,05/22/2025,14:56:43.418000,7.05864369e-05,8.43403611e-06,-8.49328053e-06,-6.95641883e-05,9.91e+37,0
114.8,05/22/2025,14:56:43.518000,7.06013945e-05,8.36229553e-06,-8.5793922e-06,-6.957746e-05,9.91e+37,0
114.9,05/22/2025,14:56:43.618000,7.05584578e-05,8.2600099e-06,-8.4632779e-06,-6.95603416e-05,9.91e+37,0
115.0,05/22/2025,14:56:43.718000,7.05848023e-05,8.29652459e-06,-8.61220209e-06,-6.95644448e-05,9.91e+37,0
115.1,05/22/2025,14:56:43.818000,7.07431475e-05,8.30854895e-06,-8.39907804e-06,-6.97496696e-05,9.91e+37,0
115.2,05/22/2025,14:56:43.918000,7.0676434e-05,8.23260792e-06,-8.48362296e-06,-6.96807767e-05,9.91e+37,0
115.3,05/22/2025,14:56:44.018000,7.05622944e-05,8.4278692e-06,-8.54488935e-06,-6.95341159e-05,9.91e+37,0
115.4,05/22/2025,14:56:44.118000,7.05623379e-05,8.25205684e-06,-8.54215469e-06,-6.95555798e-05,9.91e+37,0
115.5,05/22/2025,14:56:44.218000,7.06995907e-05,8.4485666e-06,-8.57891868e-06,-6.96667496e-05,9.91e+37,0
115.6,05/22/2025,14:56:44.318000,7.0741369e-05,8.3721997e-06,-8.54466204e-06,-6.97225668e-05,9.91e+37,0
115.7,05/22/2025,14:56:44.418000,7.06330631e-05,8.31030471e-06,-8.55952099e-06,-6.96182666e-05,9.91e+37,0
115.8,05/22/2025,14:56:44.518000,7.06123021e-05,8.33945398e-06,-8.58839872e-06,-6.95901582e-05,9.91e+37,0
115.9,05/22/2025,14:56:44.618000,7.04756021e-05,8.24946485e-06,-8.55482296e-06,-6.9466336e-05,9.91e+37,0
116.0,05/22/2025,14:56:44.718000,7.06020306e-05,8.28219531e-06,-8.51032894e-06,-6.95961656e-05,9.91e+37,0
116.1,05/22/2025,14:56:44.818000,7.06553959e-05,8.21771139e-06,-8.58023669e-06,-6.96493628e-05,9.91e+37,0
116.2,05/22/2025,14:56:44.918000,7.05529807e-05,8.32751065e-06,-8.58707232e-06,-6.953156e-05,9.91e+37,0
116.3,05/22/2025,14:56:45.018000,7.05751733e-05,8.3645611e-06,-8.56864073e-06,-6.95519058e-05,9.91e+37,0
116.4,05/22/2025,14:56:45.118000,7.05659951e-05,8.31304257e-06,-8.59784198e-06,-6.95451659e-05,9.91e+37,0
116.5,05/22/2025,14:56:45.218000,7.06196513e-05,8.26259519e-06,-8.518619e-06,-6.96153561e-05,9.91e+37,0
116.6,05/22/2025,14:56:45.318000,7.06455149e-05,8.26238625e-06,-8.51364383e-06,-6.96422258e-05,9.91e+37,0
116.7,05/22/2025,14:56:45.418000,7.05867543e-05,8.2786522e-06,-8.4556809e-06,-6.95877522e-05,9.91e+37,0
116.8,05/22/2025,14:56:45.518000,7.05200677e-05,8.3462142e-06,-8.46871049e-06,-6.95104424e-05,9.91e+37,0
116.9,05/22/2025,14:56:45.618000,7.06030528e-05,8.46275475e-06,-8.45983881e-06,-6.95816354e-05,9.91e+37,0
117.0,05/22/2025,14:56:45.718000,7.0693881e-05,8.38533791e-06,-8.4494367e-06,-6.96844167e-05,9.91e+37,0
117.1,05/22/2025,14:56:45.818000,7.06487279e-05,8.30495732e-06,-8.52444065e-06,-6.96391007e-05,9.91e+37,0
117.2,05/22/2025,14:56:45.918000,7.06082382e-05,8.45750184e-06,-8.50727117e-06,-6.95817527e-05,9.91e+37,0
117.3,05/22/2025,14:56:46.018000,7.05550876e-05,8.30288576e-06,-8.57476459e-06,-6.95381613e-05,9.91e+37,0
117.4,05/22/2025,14:56:46.118000,7.05739295e-05,8.33370979e-06,-8.59495185e-06,-6.95511007e-05,9.91e+37,0
117.5,05/22/2025,14:56:46.218000,7.05580064e-05,8.40889771e-06,-8.4378572e-06,-6.95451312e-05,9.91e+37,0
117.6,05/22/2025,14:56:46.318000,7.0614121e-05,8.26759614e-06,-8.49421209e-06,-6.96121347e-05,9.91e+37,0
117.7,05/22/2025,14:56:46.418000,7.06282294e-05,8.27031541e-06,-8.42909825e-06,-6.96340361e-05,9.91e+37,0
117.8,05/22/2025,14:56:46.518000,7.06948469e-05,8.27670577e-06,-8.45624641e-06,-6.96975567e-05,9.91e+37,0
117.9,05/22/2025,14:56:46.618000,7.06499462e-05,8.31995904e-06,-8.51145583e-06,-6.96401343e-05,9.91e+37,0
118.0,05/22/2025,14:56:46.718000,7.06757823e-05,8.16131912e-06,-8.52996771e-06,-6.96828438e-05,9.91e+37,0
118.1,05/22/2025,14:56:46.818000,7.05478248e-05,8.25603416e-06,-8.52804692e-06,-6.9542116e-05,9.91e+37,0
118.2,05/22/2025,14:56:46.918000,7.05371065e-05,8.38515643e-06,-8.48612626e-06,-6.95209192e-05,9.91e+37,0
118.3,05/22/2025,14:56:47.018000,7.05066209e-05,8.24104928e-06,-8.54675431e-06,-6.94997963e-05,9.91e+37,0
118.4,05/22/2025,14:56:47.118000,7.06232518e-05,8.30707712e-06,-8.49973519e-06,-6.96160231e-05,9.91e+37,0
118.5,05/22/2025,14:56:47.218000,7.06625382e-05,8.32495272e-06,-8.66182039e-06,-6.9633773e-05,9.91e+37,0
118.6,05/22/2025,14:56:47.318000,7.05259041e-05,8.32715528e-06,-8.56095569e-06,-6.95073497e-05,9.91e+37,0
118.7,05/22/2025,14:56:47.418000,7.06612623e-05,8.49844358e-06,-8.56650818e-06,-6.96233107e-05,9.91e+37,0
118.8,05/22/2025,14:56:47.518000,7.07065731e-05,8.307303e-06,-8.4985745e-06,-6.97006631e-05,9.91e+37,0
118.9,05/22/2025,14:56:47.618000,7.05509192e-05,8.27037494e-06,-8.44220414e-06,-6.95540242e-05,9.91e+37,0
119.0,05/22/2025,14:56:47.718000,7.06826521e-05,8.4114184e-06,-8.53747699e-06,-6.96591475e-05,9.91e+37,0
119.1,05/22/2025,14:56:47.818000,7.06260182e-05,8.41475533e-06,-8.50754571e-06,-6.96049424e-05,9.91e+37,0
119.2,05/22/2025,14:56:47.918000,7.06126277e-05,8.39502165e-06,-8.46043252e-06,-6.95994819e-05,9.91e+37,0
119.3,05/22/2025,14:56:48.018000,7.05899882e-05,8.44274817e-06,-8.53759486e-06,-6.95613105e-05,9.91e+37,0
119.4,05/22/2025,14:56:48.118000,7.06074135e-05,8.17135525e-06,-8.50977742e-06,-6.96147935e-05,9.91e+37,0
119.5,05/22/2025,14:56:48.218000,7.0564698e-05,8.34573599e-06,-8.58707547e-06,-6.95412642e-05,9.91e+37,0
119.6,05/22/2025,14:56:48.318000,7.05564978e-05,8.29874758e-06,-8.55952355e-06,-6.95419638e-05,9.91e+37,0
119.7,05/22/2025,14:56:48.418000,7.04421634e-05,8.37037404e-06,-8.53629867e-06,-6.94202191e-05,9.91e+37,0
119.8,05/22/2025,14:56:48.518000,7.04905387e-05,8.15485925e-06,-8.63327364e-06,-6.9482954e-05,9.91e+37,0
119.9,05/22/2025,14:56:48.618000,7.05860751e-05,8.26814283e-06,-8.50037235e-06,-6.95828677e-05,9.91e+37,0
120.0,05/22/2025,14:56:48.718000,7.06583991e-05,8.28062428e-06,-8.58911673e-06,-6.96438633e-05,9.91e+37,0
120.1,05/22/2025,14:56:48.818000,7.06213456e-05,8.34660386e-06,-8.49034507e-06,-6.96105071e-05,9.91e+37,0
120.2,05/22/2025,14:56:48.918000,7.04968368e-05,8.26503203e-06,-8.59734761e-06,-6.94807805e-05,9.91e+37,0
120.3,05/22/2025,14:56:49.018000,7.06045554e-05,8.31408712e-06,-8.47492491e-06,-6.95992446e-05,9.91e+37,0
120.4,05/22/2025,14:56:49.118000,7.05420356e-05,8.32836316e-06,-8.41145537e-06,-6.95418188e-05,9.91e+37,0
120.5,05/22/2025,14:56:49.218000,7.05330582e-05,8.34970443e-06,-8.3962963e-06,-6.9531985e-05,9.91e+37,0
120.6,05/22/2025,14:56:49.318000,7.06064859e-05,8.24096321e-06,-8.41184772e-06,-6.96175495e-05,9.91e+37,0
120.7,05/22/2025,14:56:49.418000,7.05707315e-05,8.28919331e-06,-8.59338434e-06,-6.95533692e-05,9.91e+37,0
120.8,05/22/2025,14:56:49.518000,7.05366175e-05,8.36983982e-06,-8.44415063e-06,-6.95273795e-05,9.91e+37,0
120.9,05/22/2025,14:56:49.618000,7.05322389e-05,8.37950525e-06,-8.42369634e-06,-6.95242544e-05,9.91e+37,0
121.0,05/22/2025,14:56:49.718000,7.06043112e-05,8.38208566e-06,-8.4762838e-06,-6.95906748e-05,9.91e+37,0
121.1,05/22/2025,14:56:49.818000,7.05656436e-05,8.33329205e-06,-8.52358662e-06,-6.95515261e-05,9.91e+37,0
121.2,05/22/2025,14:56:49.918000,7.0562525e-05,8.27703763e-06,-8.52879057e-06,-6.95544413e-05,9.91e+37,0
121.3,05/22/2025,14:56:50.018000,7.05794236e-05,8.3141802e-06,-8.56095741e-06,-6.95632047e-05,9.91e+37,0
121.4,05/22/2025,14:56:50.118000,7.05830893e-05,8.29280994e-06,-8.53428276e-06,-6.9572752e-05,9.91e+37,0
121.5,05/22/2025,14:56:50.218000,7.05595417e-05,8.20407106e-06,-8.59199893e-06,-6.95522804e-05,9.91e+37,0
121.6,05/22/2025,14:56:50.318000,7.06219918e-05,8.30217582e-06,-8.64037357e-06,-6.95980139e-05,9.91e+37,0
121.7,05/22/2025,14:56:50.418000,7.06614255e-05,8.32834173e-06,-8.50599591e-06,-6.96514451e-05,9.91e+37,0
